date,close,log_return,rolling_vol,rolling_mean,momentum,log_return_scaled,rolling_vol_scaled,rolling_mean_scaled,momentum_scaled
2005-03-14,2146.35,-0.0035578536954801996,0.007995607250578822,0.001133253052895835,0.020492095566385204,-0.3083496081592628,-0.4541389158590405,0.2077725620637549,0.353953380024531
2005-03-15,2128.95,-0.008139824607477197,0.00818794284162002,0.0009244379092833057,0.021373056994818507,-0.6574141674928354,-0.42632990198813475,0.1396740809451965,0.37527028418282987
2005-03-16,2125.55,-0.0015983080144786027,0.007791281158996949,0.0013530931690652354,0.015430550579242919,-0.15906713501176073,-0.4836815870008113,0.2794664906795976,0.23147756451043622
2005-03-17,2098.5,-0.012807788625252167,0.00835839816667589,0.0008797457988988209,-0.014256523475115634,-1.0130298695880346,-0.40168446599166824,0.12509915700762173,-0.4868700179512813
2005-03-18,2109.15,0.005062218931288996,0.008353548017635872,0.0012870785340546415,-0.018155156762795888,0.34834636627571225,-0.4023857291390641,0.25793789702472764,-0.5812064888335883
2005-03-21,2096.6,-0.005968037686462296,0.008350875639940915,0.0012899889370098763,-0.029396787185778428,-0.4919626927648833,-0.4027721172640339,0.25888703326679163,-0.8532237992122108
2005-03-22,2061.6,-0.016834604680317028,0.00913822402365422,7.76699185310455e-05,-0.049493994790105744,-1.3198015184647727,-0.2889326453005299,-0.1364726248561855,-1.33952233002617
2005-03-23,2026.4,-0.01722156065068975,0.00992507361908676,-0.000751820213548137,-0.06219918548685677,-1.3492806700949123,-0.17516529108779325,-0.40698470132818826,-1.6469538743075185
2005-03-24,2015.4,-0.005443132841163427,0.009980466643059252,-0.000980206791533048,-0.0701301098089877,-0.45197429431465175,-0.16715624105361385,-0.4814657892395941,-1.8388609751237794
2005-03-28,2029.45,0.006947133519161696,0.01010689095345916,-0.0007688980105999463,-0.057822655524605415,0.49194327962024587,-0.14887706878758414,-0.4125540868620132,-1.5410535854411267
2005-03-29,1983.85,-0.022725419217545246,0.00995928941689671,-0.002922218314150216,-0.07570992615370276,-1.7685766460347485,-0.17021816928495875,-1.114791671247287,-1.9738775676807667
2005-03-30,1993.7,0.004952807700862759,0.009999650305410716,-0.0022244417593139092,-0.06352896967988908,0.34001117959111743,-0.16438255403324134,-0.887233828830144,-1.6791310857939539
2005-03-31,2035.65,0.020822969346708263,0.011181627677229513,-0.0013951351944525745,-0.0422949354284774,1.5490347827211528,0.006514703983684431,-0.6167816170236168,-1.1653243986653707
2005-04-01,2067.65,0.01559751846120034,0.011075861708156345,-0.0014584615570856138,-0.014700976888253448,1.150948512489011,-0.008777563480195897,-0.6374335153269075,-0.49762459869102693
2005-04-04,2063.4,-0.002057588990414297,0.010797496293864096,-0.002012594946327278,-0.02169120261716806,-0.1940561636534579,-0.04902527647667103,-0.8181466642470708,-0.6667693161540227
2005-04-05,2052.55,-0.005272185100473395,0.010669062613958875,-0.002553579716853206,-0.02101020700181233,-0.43895112177185,-0.06759497523414501,-0.9945718053730761,-0.6502910484385152
2005-04-06,2069.3,0.008127463251981038,0.010838281921115155,-0.0023516396822823153,0.0037349631354288704,0.5818633786274495,-0.04312824999385372,-0.9287154244928452,-0.051524288428990164
2005-04-07,2052.85,-0.007981314277199662,0.010908003714426866,-0.0025624725968911074,0.013052704303197604,-0.6453385040609103,-0.03304746199817541,-0.9974719380592111,0.1739400611264687
2005-04-08,2031.2,-0.010602320150114811,0.010965326384232282,-0.0032450770549212965,0.007839634811948049,-0.8450124604459986,-0.024759412391201135,-1.2200818790454235,0.04779775894515098
2005-04-11,2008.2,-0.011387952945132724,0.011099428967738568,-0.0035043890135498857,-0.010470817216487238,-0.9048636840041612,-0.005370070124060498,-1.3046483056607863,-0.3952660783438803
2005-04-12,2024.95,0.008306210432442352,0.011409134716734869,-0.002911185807153758,0.02071729213398199,0.5954807295400185,0.039409013264060606,-1.1111937666298768,0.3594025330672195
2005-04-13,2025.45,0.00024688919738296135,0.011360866975616208,-0.0024918501169107496,0.015925164267442504,-0.018495978185871325,0.03243017863953912,-0.9744406409210489,0.24344588939553824
2005-04-15,1956.3,-0.034736964007894854,0.013448453436061769,-0.0041487829165815625,-0.038980178321420755,-2.683642382960492,0.33426573866758624,-1.5147970778204498,-1.085116165616134
2005-04-18,1927.8,-0.014675477717398536,0.013518049546042663,-0.004242167371188881,-0.06763717263560087,-1.1553145070167017,0.34432835462619577,-1.5452514759489855,-1.7785385806549834
2005-04-19,1909.4,-0.00959039978593492,0.01338363618042336,-0.004974798307050077,-0.07463409905980423,-0.767922155250418,0.32489407764860984,-1.7841759767753802,-1.9478454369752025
2005-04-20,1929.7,0.010575493838377418,0.013823041919708722,-0.004147621730808091,-0.059852378748386226,0.7683596995966995,0.38842595041637445,-1.5144183936594169,-1.5901674444964042
2005-04-21,1948.55,0.009720955811912738,0.013815649569297497,-0.0028198437061966028,-0.05835306625428904,0.7032591248940835,0.3873571208044889,-1.0814054178073298,-1.5538881027358364
2005-04-22,1967.35,0.009601953289174424,0.013644910043968344,-0.0014786680092033944,-0.041649414228998705,0.694193252596538,0.3626705934567074,-0.6440232131534648,-1.1497045166849427
2005-04-25,1970.95,0.0018282004939669406,0.013630582131295128,-0.0011151013424468756,-0.029662268609688902,0.10197177281316612,0.36059897935703067,-0.5254573976520911,-0.8596477377487398
2005-04-26,1957.1,-0.007051874286440884,0.013554004354063348,-0.0018150517327270045,-0.025445672741758907,-0.5745317339978913,0.34952691277947484,-0.7537241680203631,-0.7576174250813695
2005-04-27,1935.4,-0.011149762264081181,0.012842575588598,-0.0012362688850538015,-0.04422331415590508,-0.8867177972852115,0.24666434688677222,-0.5649723747253572,-1.2119859926770211
2005-04-28,1941.3,0.003043828284487939,0.012801183251028796,-0.0013317178558725426,-0.041546323039324595,0.19458095501046568,0.24067959864865407,-0.5961000497810847,-1.1472099863469276
2005-04-29,1902.5,-0.0201890409954892,0.012342064958238686,-0.003382318372982416,-0.02750089454582627,-1.5753498090709603,0.17429756865893745,-1.2648388116365443,-0.807348281401905
2005-05-02,1916.75,0.0074622327031628535,0.011806032622321253,-0.00378908266088429,-0.0057319223985889955,0.531184661359634,0.09679485278567557,-1.3974921704886638,-0.2805975316981466
2005-05-03,1920.7,0.0020586594718025866,0.011873492285352867,-0.0035832702377734454,0.005918089452183972,0.11952864148119621,0.1065485686466727,-1.3303729320718114,0.0013015141064179022
2005-05-04,1942.6,0.011337579057423908,0.012321572137737349,-0.002752782029878581,0.006684976939420606,0.8264170173471415,0.17133459583372795,-1.0595353646133157,0.01985813479149674
2005-05-05,1963.3,0.010599448936473117,0.012448205234592101,-0.002629182745653977,0.0075697313386877685,0.7701846513306081,0.1896439556765209,-1.0192273516147243,0.0412668186726428
2005-05-06,1977.5,0.0072066897371056565,0.012567216666175137,-0.0018697825449387109,0.005159224337306645,0.5117168396403835,0.20685133021272964,-0.7715728983256619,-0.017060986680574534
2005-05-09,2000.75,0.011688689605346676,0.012739276725287445,-0.0007552320571656366,0.015119612369669522,0.8531653863442318,0.23172878812148529,-0.40809736664616386,0.22395369365899975
2005-05-10,1994.3,-0.003228998687979704,0.012509429284216302,-0.0003472843443079855,0.019007715497419753,-0.28329671487763164,0.1984960897824115,-0.2750580710242684,0.3180353629089594
2005-05-11,1985.95,-0.00419572250462006,0.01236579149654341,-0.0009723809911611061,0.02611863180737828,-0.3569438482911788,0.17772809147196847,-0.47891365097200195,0.4901004687861198
2005-05-12,1993.15,0.0036189127480666045,0.012406212405271637,-0.0008037798136269241,0.026708906402926003,0.2383921464637043,0.1835723848001706,-0.4239296880934144,0.5043835311021927
2005-05-13,1988.3,-0.002436299538586997,0.009523946283701857,0.0008112534098384687,0.04509855453350853,-0.22290716099758198,-0.23316264650876067,0.10276252192215998,0.9493637016887962
2005-05-16,2012.6,0.012147416235197356,0.009107838925828896,0.0021523981074682633,0.050006521455588926,0.8881121836894846,-0.2933259019116386,0.5401346171101709,1.0681233398674503
2005-05-17,1990.8,-0.01089085051483372,0.00920025841093319,0.0020873755710233235,0.036497110428489465,-0.8669933342990509,-0.27996334779830895,0.5189295651499891,0.7412318202104704
2005-05-18,1982.75,-0.0040517980209701125,0.009070466125799082,0.001356010978055947,0.02066817667044174,-0.3459793665370411,-0.2987294817108712,0.2804180421668318,0.3582140705588894
2005-05-19,1990.85,0.004076913237025128,0.00888236575067388,0.0010738088493115665,0.014032496307237796,0.2732836248085962,-0.3259261430914414,0.18838670764075147,0.19764840018773297
2005-05-20,1992.4,0.0007782589986742583,0.008652645559312087,0.0006326241347865581,0.007534766118836966,0.021984934742943902,-0.35914044291720204,0.044508210937339115,0.04042075411592443
2005-05-23,2013.9,0.01073319841368725,0.008941695579410183,0.0010778740307725737,0.006572535299262716,0.7803739788539684,-0.3173478866109085,0.18971243851532632,0.017137348626192858
2005-05-24,2028.6,0.007272759329079657,0.00882922335682396,0.0017941057115486007,0.017199017199017286,0.5167501655716696,-0.3336097837515261,0.4232888388952895,0.27426971434147185
2005-05-25,2043.85,0.007489384170259792,0.008362416252969733,0.0027260630332656493,0.0291548125582215,0.5332531194706704,-0.4011035073824213,0.7272173614071152,0.5635679010528176
2005-05-26,2074.7,0.01498128078693858,0.008800820401331485,0.003322935658388181,0.040915134335097525,1.1040021794933756,-0.33771645053633237,0.9218685657637915,0.8481361512590206
2005-05-27,2076.4,0.0008190600539802165,0.006894023675688033,0.004373340710861652,0.044309208871900596,0.025093248318970453,-0.6134123646693442,1.2644250843917395,0.9302636534083746
2005-05-30,2072.4,-0.001928269012440717,0.006991662860786689,0.003903815625081474,0.02971280930140119,-0.1842042850642285,-0.5992951155525604,1.1113042683650014,0.5770699258987385
2005-05-31,2087.55,0.007283773593338857,0.007016664619908447,0.004165071331158288,0.048598553345388984,0.5175892562978798,-0.5956802137943877,1.1965045869798245,1.0340542872456466
2005-06-01,2087.55,0.0,0.006862997590217733,0.003598192378287092,0.052855881982095676,-0.037304536892138224,-0.6178982990537852,1.0116348739850674,1.1370702236873282
2005-06-02,2064.65,-0.01103040902957447,0.007385974726389165,0.0025166994799847124,0.03706959338975824,-0.8776252069985647,-0.5422831809405564,0.6589400337508813,0.7550843726875163
2005-06-03,2094.25,0.014234773529521164,0.00777765822978397,0.002868103669605488,0.05111925316201571,1.0471316249100961,-0.48565127043483025,0.7735394404695658,1.0950484632317998
2005-06-04,2092.35,-0.0009076578275649747,0.007531923719630746,0.0022382862979599054,0.03895426783852218,-0.10645189415166925,-0.5211810149008322,0.5681443448402401,0.8006884403540697
2005-06-06,2092.8,0.0002150460565256836,0.007439145562125572,0.002410488535185175,0.03164744158532984,-0.020921858259016105,-0.5345954279848142,0.6243026798986315,0.6238828392080075
2005-06-07,2098.15,0.0025531218010872124,0.007274967253202923,0.002747930750470538,0.0265675074002496,0.15719786252030674,-0.5583332959759434,0.7343488285096464,0.5009620544167807
2005-06-08,2112.4,0.006768737768811152,0.0073287107781435015,0.002905422001507766,0.01817130187497007,0.47835270142167013,-0.5505627402381664,0.7857096388395602,0.29779639619487314
2005-06-09,2103.2,-0.004364747417106744,0.00741486934450775,0.0028089996075817787,0.012906954344056976,-0.3698205355785377,-0.5381054266741495,0.754264512501601,0.1704133029622638
2005-06-10,2090.6,-0.006008888317064618,0.007322251642181875,0.0019011843799686796,0.008782088399922783,-0.4950747830953484,-0.551496640202175,0.4582091734718647,0.0706026084653288
2005-06-13,2102.75,0.005794905743939862,0.006713286901171246,0.0027354721929073586,0.007281262724246007,0.4041640491679912,-0.6395443532540441,0.7302858624224984,0.03428665176832313
2005-06-14,2112.35,0.004555059950583054,0.006528625880148222,0.0031658150914850173,0.011879954971138362,0.30970988657902504,-0.6662437325381668,0.8706286423871311,0.1455626721666879
2005-06-15,2128.65,0.007686904155526516,0.00660460248833098,0.003346314637410087,0.030997989974087536,0.5483006236868534,-0.6552585865265474,0.9294928833010703,0.6081678518027978
2005-06-16,2123.7,-0.002328125500403058,0.0067039524336871765,0.0031909954124562214,0.014062313477378519,-0.2146662263222563,-0.6408939856041296,0.8788404108563692,0.19836989574661554
2005-06-17,2123.4,-0.00014127286878045804,0.006497866313492377,0.0026472718483328355,0.01483977346046328,-0.04806701282962678,-0.67069113206087,0.7015220984744027,0.2171823424797307
2005-06-20,2144.35,0.009817898556654384,0.006617051069231444,0.0027745288097115713,0.02463207186544336,0.7106444350856493,-0.6534586972961661,0.74302294765484,0.454129704590293
2005-06-21,2170.0,0.011890691398378039,0.006851154018080767,0.002994594171117484,0.034244453447084267,0.8685543244722463,-0.6196107125496703,0.8147903329090296,0.6867235620458246
2005-06-22,2187.35,0.00796359791756484,0.006367581813056411,0.002643710027648797,0.03548096951334956,0.5693797592752897,-0.6895284333641516,0.7003605228606637,0.7166439349748077
2005-06-23,2183.85,-0.0016013912646255669,0.006426812556123317,0.0025226874617185076,0.038346329402814794,-0.15930202374731497,-0.6809645032739644,0.6608928253635136,0.7859779604739603
2005-06-24,2194.35,0.004796500904760274,0.006357227799153518,0.0028589259575785573,0.04962690136802839,0.32810338620912566,-0.6910254777472863,0.770546418802817,1.0589375517478905
2005-06-27,2199.8,0.002480572030811704,0.006271417611706256,0.0026187658794521998,0.04615384615384621,0.1516708624416583,-0.7034324206332484,0.6922257747020892,0.9748989290026644
2005-06-28,2169.85,-0.013708406401677434,0.007246071523720523,0.0019333455593683279,0.027220867753923406,-1.081640900363621,-0.5625112109298839,0.46869752901068257,0.5167716229070443
2005-06-29,2191.65,0.009996644064864254,0.00677633847592285,0.0029846982140902642,0.02959622295821296,0.7242616586024482,-0.6304279847891237,0.8115630782611644,0.5742488490346471
2005-06-30,2220.6,0.01312274483396214,0.006683091247941827,0.002929096779312313,0.045627913547111154,0.9624148482135765,-0.6439102188484057,0.79343042183172,0.9621727702746556
2005-07-01,2211.9,-0.00392555495645066,0.006807196823522006,0.0027782019228680286,0.04167844023735512,-0.33636189394025495,-0.625966302935169,0.7442208178025889,0.866606107192081
2005-07-04,2230.65,0.00844114813908774,0.006892163350571236,0.0031895070269961313,0.0402452957772752,0.60576057897868,-0.6136813414442477,0.8783550208247959,0.831927854416757
2005-07-05,2210.75,-0.008961198346957822,0.007409602851327045,0.0026137910195938798,0.018778801843317927,-0.7199882143226116,-0.5388668873124038,0.6906033808743797,0.3124962663406878
2005-07-06,2228.2,0.007862260169371476,0.007445822319433097,0.002668467139621896,0.01867556632454792,0.5616596281141872,-0.5336300630433986,0.7084342750468485,0.3099982436255887
2005-07-07,2179.4,-0.022144475082430302,0.0091874490737151,0.0017794807563557176,-0.002037685738489281,-1.7243190519958245,-0.28181539730431354,0.41851937046578547,-0.19120691108781182
2005-07-08,2196.2,0.007678984620827091,0.00908600065139243,0.0024638744032503034,0.0008430742588920737,0.5476972962229572,-0.2964834084003376,0.6417127990381557,-0.12150024427443147
2005-07-11,2218.85,0.010260449467007307,0.009225954544253429,0.0026871515894036756,0.008659878170742763,0.7443589307627262,-0.2762480493241014,0.7145276197567328,0.06764544864139961
2005-07-12,2220.8,0.0008784476818652324,0.009223405473635326,0.0025033209759677847,0.02348088577551466,0.02961752762054164,-0.2766166089848121,0.6545770561074502,0.42627408826550295
2005-07-13,2204.05,-0.007570914271595937,0.009401381735448128,0.0017404300546116623,0.005657837702187862,-0.614073334582974,-0.2508837516043806,0.40578421424398137,-0.00499588034541725
2005-07-14,2185.1,-0.00863498296806851,0.009647581700552361,0.001425087181228389,-0.015986670269296566,-0.6951364137182724,-0.21528670891697912,0.30294506983398617,-0.5287349307624275
2005-07-15,2212.55,0.012484102423969476,0.009948073471192405,0.0020563559458658858,0.0002938650029387091,0.9137616734777597,-0.17183983685037327,0.5088134915667043,-0.13478963549423661
2005-07-18,2234.0,0.009648004132355498,0.00994116715920847,0.0020478612246509417,0.001501804406787155,0.6977015064878607,-0.1728383921604869,0.5060432058381141,-0.10556074116379709
2005-07-19,2237.3,0.0014760810498845838,0.00966744865532362,0.001527130707226269,0.012009499038787785,0.07514654390139629,-0.21241422744947866,0.33622335132362813,0.14869729121495875
2005-07-20,2241.9,0.0020539389253235486,0.009549965334303887,0.0012316477576142044,0.006148460640876152,0.11916901993226742,-0.229400658749851,0.23986089543608594,0.006875879103212306
2005-07-21,2230.5,-0.005097945036034702,0.009636174334410209,0.0010568200690437477,0.023446820225750065,-0.42567713280952424,-0.21693605317801962,0.18284635212687111,0.4254497933122914
2005-07-22,2265.6,0.015613848931081224,0.010147160312855003,0.0015976874703597954,0.031600036426554956,1.1521926033796268,-0.1430546873554776,0.35923321698236926,0.6227357614886001
2005-07-25,2291.75,0.011476093342484358,0.010384932995563981,0.002047463535943428,0.03285485724587067,0.8369693383471363,-0.10867611084875034,0.505913512193912,0.653099060354887
2005-07-26,2303.15,0.004962033293728311,0.009711381945633356,0.002980985520713715,0.037081231988472574,0.3407140054208871,-0.20606209328125666,0.8103523002714651,0.7553659955660248
2005-07-27,2319.1,0.006901428225550215,0.009617908829296942,0.0028262247287480133,0.052199360268596395,0.48846135045043587,-0.21957698761092517,0.7598819431544293,1.1211841587668754
2005-07-29,2312.3,-0.002936479201241378,0.009380480099939017,0.0020232635269878375,0.05821243878998694,-0.2610119409897298,-0.2539058333140158,0.49802144160735934,1.2666845341519397
2005-08-01,2318.05,0.0024836148263797896,0.009275446762701206,0.00234372201612936,0.04768253824772328,0.15190266925896806,-0.2690921725471334,0.6025288829478174,1.011889178292783
2005-08-02,2353.65,0.015240999686885052,0.009628613080551593,0.0026837145935192258,0.05355863921217541,1.1237881329840544,-0.21802930384627817,0.7134067518192233,1.154075064122627
2005-08-03,2357.0,0.001422309262944242,0.009239759314895839,0.003202889974014329,0.05350198900460357,0.07105009163807788,-0.27425207418397657,0.8827194474131302,1.1527042810141042
2005-08-04,2367.8,0.004571630041404909,0.009181538106925647,0.0030383584676160003,0.05615772335965041,0.31097223231668647,-0.2826700397370975,0.8290626795751378,1.2169659307177851
2005-08-05,2361.2,-0.0027912896110017407,0.007192081171188233,0.004006017741187429,0.05859672719121267,-0.2499510806503235,-0.570317454456304,1.1446342690225806,1.275983282943522
2005-08-08,2324.4,-0.01570802316558373,0.008368486363800177,0.002836667351866888,0.025953389830508655,-1.2339760761940504,-0.4002258549657887,0.763287475727337,0.48610205606319057
2005-08-09,2318.7,-0.002455257420015624,0.008257077293600708,0.002200882007515741,0.011759572379186123,-0.22435141384289253,-0.4163340352653887,0.5559461137996242,0.14264973626262997
2005-08-10,2360.15,0.017718492540946623,0.008945081658878905,0.00304288425046981,0.024748713718168558,1.3125289539025708,-0.3168583072751031,0.8305386210843835,0.45695212463632306
2005-08-11,2380.9,0.008753391122974945,0.008666050682311336,0.0038590995201983544,0.02664826872493653,0.6295479319909416,-0.3572022511898713,1.0967215193775572,0.5029162619024706
2005-08-12,2361.55,-0.008160384349555875,0.008630615295558437,0.0038828294511239862,0.02129913938502792,-0.6589804535838087,-0.3623257083534558,1.104460288822758,0.373481676245342
2005-08-16,2369.8,0.0034873802873389473,0.008389813121456051,0.003432993344292459,0.022324798861111717,0.22837171610223145,-0.3971423065894167,0.9577604130495984,0.39829988513061865
2005-08-17,2403.15,0.013974813378193271,0.008611369066118304,0.003649333806584348,0.02103116436173602,1.0273272923618544,-0.36510844169243845,1.028313039797309,0.3669973992906855
2005-08-18,2388.45,-0.006135756790288358,0.00887659795353204,0.003268741914575701,0.013343232923207493,-0.5047399006942436,-0.32676008521236516,0.9041949833984906,0.1809700746413709
2005-08-19,2383.45,-0.0020956020997135562,0.008954638137240024,0.003061264863323846,0.006609510938423657,-0.1969520854088105,-0.3154765752833136,0.8365328789515751,0.01803205993902226
2005-08-22,2367.85,-0.0065666474678830414,0.009030770423925506,0.002987829741731429,0.0028163645603931364,-0.5375660943528975,-0.3044689203558028,0.8125843273538057,-0.07375191060628648
2005-08-23,2326.1,-0.017789324987086217,0.009640994355815169,0.001317671045823057,0.0007313715367405216,-1.3925341982591002,-0.21623914606174963,0.26791468103085525,-0.12420315060548431
2005-08-24,2322.5,-0.0015488537278682557,0.009354333725802246,0.0006664236923054262,0.0016388493552421668,-0.15529959936076002,-0.25768623026034915,0.05553087188852579,-0.10224462091459406
2005-08-25,2354.55,0.013705434701332113,0.009761117339129679,0.0011035937626856164,-0.002372730546787216,1.0068054359515046,-0.19887105682187387,0.19810011887104184,-0.19931409698348063
2005-08-26,2357.05,0.0010612107286775288,0.009665430334033805,0.0008115828878419819,-0.010017220378848335,0.04354081600959659,-0.21270604824271083,0.1028699707939854,-0.38429025125046057
2005-08-29,2337.65,-0.008264685891044824,0.00984592227509136,0.0005451725533518097,-0.010120471724079594,-0.666926372996419,-0.1866094591232218,0.015988632500189018,-0.3867886569234813
2005-08-30,2367.75,0.012793985879252429,0.010215731432659109,0.0010606911059954417,-0.0008650519031142556,0.9373692724434991,-0.13314027052054322,0.18410876888555852,-0.16283231683807
2005-08-31,2384.65,0.007112225923210187,0.00977402109630645,0.0006542524178116983,-0.007698229407236301,0.5045203798191186,-0.19700535552149023,0.05156159412465875,-0.32817688840581605
2005-09-01,2405.75,0.008809342207089236,0.009942692224622372,0.0010236040650189481,0.007243191190939857,0.6338104078764724,-0.17261788921030666,0.1720139987650192,0.0333654227559588
2005-09-02,2415.8,0.00416878993466784,0.009935531762358101,0.0010034620596820947,0.013572762172481267,0.2802829924588153,-0.17365319106656352,0.16544531822589703,0.1865240669620072
2005-09-05,2422.95,0.00295531085669858,0.009903054922739737,0.0012907920830671107,0.02327005511328828,0.18783750388035642,-0.1783488840401891,0.25914895405312843,0.4211725516087812
2005-09-06,2428.65,0.002349741372994524,0.009058862918035843,0.002193680309996023,0.04408666867288602,0.1417038969599042,-0.3004071419082801,0.5535975070171675,0.9248787773619863
2005-09-08,2454.45,0.010567156142143028,0.009174393032360754,0.0028448009881039556,0.05681377825618927,0.7677245156730534,-0.2837031167490437,0.7659400049650774,1.2328406999196249
2005-09-09,2455.45,0.0004073402773282446,0.0084882301713829,0.001979243374923037,0.042853199125097996,-0.006272464202172598,-0.3829125891890468,0.4836656557081176,0.8950321220105274
2005-09-12,2484.15,0.011620504883267154,0.008631657784602356,0.0021225990629376475,0.053923336373857156,0.8479709251782623,-0.36217497914038765,0.5304165974483178,1.1628997574536384
2005-09-13,2500.35,0.006500173353596916,0.008329660438202916,0.002855626948095287,0.0695998117767842,0.4578928772433936,-0.40583953622800356,0.7694705507832864,1.542228423747712
2005-09-14,2492.45,-0.0031645596029630254,0.00843524166163097,0.0025230299535801883,0.052666033153838,-0.2783876045303113,-0.3905739803788574,0.6610045182952253,1.1324763911472004
2005-09-15,2523.95,0.012558972184969446,0.008339472716089112,0.0024522378939189973,0.05841528106850058,0.9194654155208261,-0.40442081923254136,0.6379179180861578,1.271592773344677
